Protocol,Mode,Scenario,Run,Seed,N,Slots,OnsetSlot,Algorithm,BudgetFraction,MeanSatisfaction,PreOnsetMeanSatisfaction,PostOnsetMeanSatisfaction,OnsetWindowMeanSatisfaction,TotalMigrations,PostOnsetMigrations,MigrationMB,PostOnsetMigrationMB,MeanAdmittedTasks,MeanRejectedTasks,PostMeanAdmittedTasks,PostMeanRejectedTasks,RuntimeSec,RepairOverrides,MaxBudgetExcess,CandidateEvaluations,AcceptedMoves,BudgetActiveSlots
paper2_revision_v2_20260731,FORMAL,link_hotspot,13,2026075113,180,200,1,BudgetedLNS,0.05,52.6277777777778,,52.6277777777778,50.75,118,118,706.0352,706.0352,153.03,26.97,153.03,26.97,62.1842944,0,0,21595,109,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,14,2026075114,180,200,1,BudgetedLNS,0.05,45.9777777777778,,45.9777777777778,45.3611111111111,472,472,2950.248,2950.248,153.05,26.95,153.05,26.95,36.3885347,0,0,21258,396,3
paper2_revision_v2_20260731,FORMAL,link_hotspot,15,2026075115,180,200,1,BudgetedLNS,0.05,58.9583333333333,,58.9583333333333,58.5833333333333,277,277,1333.68,1333.68,152.825,27.175,152.825,27.175,34.000914,0,0,21590,238,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,16,2026075116,180,200,1,BudgetedLNS,0.05,53.0944444444444,,53.0944444444444,52.1944444444445,297,297,1318.2876,1318.2876,152.64,27.36,152.64,27.36,34.6573429,0,0,21453,266,2
paper2_revision_v2_20260731,FORMAL,link_hotspot,17,2026075117,180,200,1,BudgetedLNS,0.05,50.55,,50.55,51.0555555555556,419,419,2359.9542,2359.9542,152.945,27.055,152.945,27.055,54.3253756,0,0,21523,358,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,18,2026075118,180,200,1,BudgetedLNS,0.05,50.5305555555555,,50.5305555555555,50.4722222222222,479,479,2798.1326,2798.1326,152.79,27.21,152.79,27.21,47.2964173,1,1,21398,425,4
paper2_revision_v2_20260731,FORMAL,link_hotspot,19,2026075119,180,200,1,BudgetedLNS,0.05,51.5777777777778,,51.5777777777778,46.0555555555556,322,322,1999.8392,1999.8392,153.26,26.74,153.26,26.74,61.4808341,1,1,21373,271,4
paper2_revision_v2_20260731,FORMAL,link_hotspot,20,2026075120,180,200,1,BudgetedLNS,0.05,51.0777777777778,,51.0777777777778,52.8888888888889,424,424,3408.6874,3408.6874,153.215,26.785,153.215,26.785,37.8896221,0,0,21420,327,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,21,2026075121,180,200,1,BudgetedLNS,0.05,51.9361111111111,,51.9361111111111,51.6666666666667,293,293,2295.928,2295.928,152.62,27.38,152.62,27.38,39.0225267,1,1,21589,258,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,22,2026075122,180,200,1,BudgetedLNS,0.05,46.3361111111111,,46.3361111111111,46.7777777777778,454,454,3752.219,3752.219,153.085,26.915,153.085,26.915,39.3782276,1,3,21400,232,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,23,2026075123,180,200,1,BudgetedLNS,0.05,38.1583333333333,,38.1583333333333,37.0,446,446,2459.2962,2459.2962,153.635,26.365,153.635,26.365,38.158438,1,1,21375,268,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,24,2026075124,180,200,1,BudgetedLNS,0.05,52.1277777777778,,52.1277777777778,51.7777777777778,593,593,3454.464,3454.464,152.715,27.285,152.715,27.285,33.2927065,3,2,21266,500,2
paper2_revision_v2_20260731,FORMAL,link_hotspot,25,2026075125,180,200,1,BudgetedLNS,0.05,55.7722222222222,,55.7722222222222,56.1388888888889,119,119,617.9616,617.9616,152.885,27.115,152.885,27.115,48.2273011,0,0,21523,123,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,26,2026075126,180,200,1,BudgetedLNS,0.05,56.8083333333333,,56.8083333333333,53.0555555555556,211,211,1999.6018,1999.6018,152.99,27.01,152.99,27.01,61.0628567,1,6,21555,151,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,27,2026075127,180,200,1,BudgetedLNS,0.05,57.6194444444445,,57.6194444444445,52.75,178,178,959.0344,959.0344,152.85,27.15,152.85,27.15,52.5007527,1,1,21548,163,1
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,200,1,BudgetedLNS,0.05,51.1111111111111,,51.1111111111111,50.5,631,631,3188.8826,3188.8826,152.665,27.335,152.665,27.335,51.3764928,2,3,21465,389,2
paper2_revision_v2_20260731,FORMAL,link_hotspot,29,2026075129,180,200,1,BudgetedLNS,0.05,58.075,,58.075,57.5833333333333,217,217,1198.6944,1198.6944,152.665,27.335,152.665,27.335,40.0006903,0,0,21595,184,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,30,2026075130,180,200,1,BudgetedLNS,0.05,55.9027777777778,,55.9027777777778,54.4444444444444,351,351,2610.7816,2610.7816,152.88,27.12,152.88,27.12,53.9243208,0,0,21546,323,0
