Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmissionTransitions,RejectionTransitions,TotalPlacementStateTransitions,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,10,11,0,HIVE,0.05,43.8888888888889,75,144.9402,0,0,75,152,28,0.6914115,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,10,11,0,BigMECGreedy,0.05,31.6666666666667,15,46.5236,1,0,16,153,27,0.000359,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,10,11,0,BudgetedLNS,0.05,48.8888888888889,2,16.2606,0,0,2,152,28,0.0709294,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,11,11,1,FullResched,0.05,41.1111111111111,61,113.9472,0,0,61,153,27,0.0087937,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,11,11,1,HIVE,0.05,47.2222222222222,75,154.7638,0,1,76,151,29,0.786335,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,11,11,1,BigMECGreedy,0.05,26.1111111111111,42,89.1277999999999,0,0,42,153,27,0.0005418,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,11,11,1,BudgetedLNS,0.05,46.1111111111111,4,19.7114,0,0,4,152,28,0.0734065,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,12,11,1,FullResched,0.05,42.7777777777778,45,118.9282,0,0,45,153,27,0.0104452,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,12,11,1,HIVE,0.05,50,56,88.5288,1,0,57,152,28,0.6853146,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,12,11,1,BigMECGreedy,0.05,26.6666666666667,19,40.6154,0,0,19,153,27,0.0003596,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,12,11,1,BudgetedLNS,0.05,45.5555555555556,6,35.972,0,0,6,152,28,0.0695941,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,13,11,1,FullResched,0.05,46.1111111111111,47,89.7915999999999,0,0,47,153,27,0.0090617,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,13,11,1,HIVE,0.05,52.2222222222222,54,77.2452,0,0,54,152,28,0.8022336,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,13,11,1,BigMECGreedy,0.05,24.4444444444444,17,25.3502,1,0,18,154,26,0.0004252,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,13,11,1,BudgetedLNS,0.05,42.2222222222222,1,0.73,1,0,2,153,27,0.0727631,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,14,11,1,FullResched,0.05,46.6666666666667,37,81.4961999999999,0,0,37,153,27,0.0099529,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,14,11,1,HIVE,0.05,42.7777777777778,70,111.689,1,0,71,153,27,0.7919294,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,14,11,1,BigMECGreedy,0.05,27.7777777777778,11,28.803,0,0,11,154,26,0.0003683,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,14,11,1,BudgetedLNS,0.05,45.5555555555556,2,16.2606,0,0,2,153,27,0.0736494,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,15,11,1,FullResched,0.05,48.3333333333333,41,80.4346,1,0,42,154,26,0.0095336,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,15,11,1,HIVE,0.05,43.8888888888889,60,82.6206,1,0,61,154,26,0.7917045,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,15,11,1,BigMECGreedy,0.05,28.8888888888889,12,31.5238,0,0,12,154,26,0.0003508,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,15,11,1,BudgetedLNS,0.05,48.3333333333333,2,16.2606,0,0,2,153,27,0.0686858,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,16,11,1,FullResched,0.05,47.7777777777778,42,108.775,0,0,42,154,26,0.0090882,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,16,11,1,HIVE,0.05,38.8888888888889,41,70.611,1,0,42,155,25,0.7836301,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,16,11,1,BigMECGreedy,0.05,34.4444444444444,14,33.9792,0,0,14,154,26,0.0003504,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,16,11,1,BudgetedLNS,0.05,51.1111111111111,6,23.1622,1,0,7,154,26,0.0734477,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,17,11,1,FullResched,0.05,43.8888888888889,54,141.2942,1,0,55,155,25,0.0090073,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,17,11,1,HIVE,0.05,36.1111111111111,64,142.7522,0,0,64,155,25,1.0201206,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,17,11,1,BigMECGreedy,0.05,28.8888888888889,22,45.7916,0,0,22,154,26,0.0003771,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,17,11,1,BudgetedLNS,0.05,52.2222222222222,3,30.7958,0,0,3,154,26,0.0681276,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,18,11,1,FullResched,0.05,42.7777777777778,49,109.0384,0,0,49,155,25,0.0098966,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,18,11,1,HIVE,0.05,37.2222222222222,62,137.3106,0,0,62,155,25,0.7872215,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,18,11,1,BigMECGreedy,0.05,30.5555555555556,27,53.4232,0,0,27,154,26,0.0006329,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,18,11,1,BudgetedLNS,0.05,54.4444444444444,2,29.0704,0,0,2,154,26,0.0700559,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,19,11,1,FullResched,0.05,49.4444444444444,50,162.9984,0,1,51,154,26,0.0091014,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,19,11,1,HIVE,0.05,31.1111111111111,64,127.9516,1,0,65,156,24,0.7930871,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,19,11,1,BigMECGreedy,0.05,29.4444444444444,18,52.6952,1,0,19,155,25,0.0003718,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,19,11,1,BudgetedLNS,0.05,52.7777777777778,2,16.2606,0,0,2,154,26,0.0680418,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,20,11,1,FullResched,0.05,52.2222222222222,41,70.611,0,0,41,154,26,0.0099701,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,20,11,1,HIVE,0.05,35,61,123.7708,0,1,62,155,25,0.7791239,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,20,11,1,BigMECGreedy,0.05,28.8888888888889,15,35.7046,0,0,15,155,25,0.0004026,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,20,11,1,BudgetedLNS,0.05,53.8888888888889,2,16.2606,0,0,2,154,26,0.067397,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,21,11,1,FullResched,0.05,48.8888888888889,47,92.7777999999999,0,0,47,154,26,0.0090685,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,21,11,1,HIVE,0.05,33.3333333333333,60,79.6343999999999,1,0,61,156,24,0.7716376,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,21,11,1,BigMECGreedy,0.05,31.1111111111111,15,36.7,0,1,16,154,26,0.0004317,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,21,11,1,BudgetedLNS,0.05,52.2222222222222,2,16.2606,0,0,2,154,26,0.0694999,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,22,11,1,FullResched,0.05,51.6666666666667,36,42.2064,0,0,36,154,26,0.0100419,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,22,11,1,HIVE,0.05,47.7777777777778,58,116.6038,0,3,61,153,27,0.6782765,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,22,11,1,BigMECGreedy,0.05,28.8888888888889,12,31.5238,0,0,12,154,26,0.0003869,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,22,11,1,BudgetedLNS,0.05,53.3333333333333,1,1.7254,0,1,2,153,27,0.0711405,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,23,11,1,FullResched,0.05,53.8888888888889,54,96.8923999999999,0,1,55,153,27,0.0100724,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,23,11,1,HIVE,0.05,48.8888888888889,57,92.2449999999999,0,1,58,152,28,0.7925851,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,23,11,1,BigMECGreedy,0.05,26.6666666666667,13,21.4348,0,0,13,154,26,0.000369,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,23,11,1,BudgetedLNS,0.05,50,7,24.8876,0,0,7,153,27,0.0913965,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,24,11,1,FullResched,0.05,43.8888888888889,46,92.0477999999999,0,0,46,153,27,0.011545,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,24,11,1,HIVE,0.05,49.4444444444444,67,93.7029999999999,0,0,67,152,28,0.8375382,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,24,11,1,BigMECGreedy,0.05,28.3333333333333,12,18.714,0,1,13,153,27,0.0004148,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,24,11,1,BudgetedLNS,0.05,47.2222222222222,0,0,0,0,0,153,27,0.0760751,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,25,11,1,FullResched,0.05,38.8888888888889,56,74.7236,0,0,56,153,27,0.010799,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,25,11,1,HIVE,0.05,51.1111111111111,56,86.538,0,0,56,152,28,0.6755464,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,25,11,1,BigMECGreedy,0.05,23.3333333333333,18,39.8854,1,0,19,154,26,0.0004017,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,25,11,1,BudgetedLNS,0.05,45,5,34.2466,0,0,5,153,27,0.0686523,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,26,11,1,FullResched,0.05,36.1111111111111,48,89.5261999999999,0,0,48,153,27,0.0094787,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,26,11,1,HIVE,0.05,51.6666666666667,48,64.902,0,0,48,152,28,0.7876021,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,26,11,1,BigMECGreedy,0.05,26.1111111111111,19,41.6108,0,1,20,153,27,0.0004243,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,26,11,1,BudgetedLNS,0.05,43.3333333333333,2,16.2606,0,0,2,153,27,0.0728423,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,27,11,1,FullResched,0.05,46.1111111111111,57,131.6698,0,1,58,152,28,0.0090415,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,27,11,1,HIVE,0.05,50,56,72.7328,0,0,56,152,28,0.7833604,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,27,11,1,BigMECGreedy,0.05,28.8888888888889,28,56.144,0,1,29,152,28,0.0003422,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,27,11,1,BudgetedLNS,0.05,40.5555555555556,2,16.2606,0,0,2,153,27,0.0718782,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,28,11,1,FullResched,0.05,46.6666666666667,43,85.8761999999999,0,0,43,152,28,0.0100458,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,28,11,1,HIVE,0.05,48.8888888888889,54,100.874,0,0,54,152,28,0.7757429,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,28,11,1,BigMECGreedy,0.05,26.1111111111111,19,44.597,0,0,19,152,28,0.0004048,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,28,11,1,BudgetedLNS,0.05,47.7777777777778,8,52.2326,0,1,9,152,28,0.0595377,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,29,11,1,FullResched,0.05,41.1111111111111,55,129.2144,0,0,55,152,28,0.0099705,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,29,11,1,HIVE,0.05,50,44,58.9958,0,0,44,152,28,0.6695336,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,29,11,1,BigMECGreedy,0.05,26.6666666666667,19,31.7872,0,0,19,152,28,0.0003757,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,29,11,1,BudgetedLNS,0.05,46.1111111111111,2,3.4508,0,0,2,152,28,0.0738611,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,30,11,1,FullResched,0.05,47.7777777777778,63,135.0544,0,0,63,152,28,0.008825,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,30,11,1,HIVE,0.05,52.2222222222222,59,119.3246,0,1,60,151,29,0.7751837,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,30,11,1,BigMECGreedy,0.05,26.6666666666667,14,23.1602,0,0,14,152,28,0.0003915,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,link_hotspot,2,2026075102,180,30,11,1,BudgetedLNS,0.05,46.1111111111111,0,0,0,0,0,152,28,0.069,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,1,11,0,FullResched,0.05,40,0,0,0,0,0,155,25,0.0105609,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,1,11,0,HIVE,0.05,33.3333333333333,0,0,0,0,0,155,25,0.7852367,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,1,11,0,BigMECGreedy,0.05,27.2222222222222,0,0,0,0,0,155,25,0.0120027,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,1,11,0,BudgetedLNS,0.05,46.1111111111111,0,0,0,0,0,155,25,0.0907161,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,2,11,0,FullResched,0.05,36.1111111111111,47,135.1888,0,0,47,155,25,0.0091972,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,2,11,0,HIVE,0.05,37.2222222222222,61,141.5576,0,0,61,155,25,0.7831457,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,2,11,0,BigMECGreedy,0.05,28.8888888888889,23,125.3712,0,0,23,155,25,0.0003658,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,2,11,0,BudgetedLNS,0.05,42.7777777777778,2,16.2606,0,0,2,155,25,0.0779977,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,3,11,0,FullResched,0.05,38.3333333333333,48,93.5077999999999,0,0,48,155,25,0.0096877,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,3,11,0,HIVE,0.05,40.5555555555556,58,149.1912,0,1,59,154,26,0.7783215,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,3,11,0,BigMECGreedy,0.05,32.2222222222222,22,98.0262,0,1,23,154,26,0.0003497,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,3,11,0,BudgetedLNS,0.05,37.2222222222222,4,32.5212,0,0,4,155,25,0.0748326,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,4,11,0,FullResched,0.05,47.2222222222222,51,84.8788,0,2,53,153,27,0.0094124,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,4,11,0,HIVE,0.05,36.6666666666667,66,160.0082,0,0,66,154,26,0.787126,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,4,11,0,BigMECGreedy,0.05,34.4444444444444,20,83.7563999999999,0,1,21,153,27,0.0003348,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,4,11,0,BudgetedLNS,0.05,58.3333333333333,11,53.4272,0,3,14,152,28,0.0579852,1,9,1,2,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,5,11,0,FullResched,0.05,39.4444444444444,50,122.5782,0,1,51,152,28,0.0096594,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,5,11,0,HIVE,0.05,45,68,128.8808,0,2,70,152,28,0.7836078,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,5,11,0,BigMECGreedy,0.05,32.2222222222222,28,107.3832,0,1,29,152,28,0.0004165,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,5,11,0,BudgetedLNS,0.05,58.3333333333333,4,45.331,0,0,4,152,28,0.0673934,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,6,11,0,FullResched,0.05,48.3333333333333,62,112.6864,0,1,63,151,29,0.0102097,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,6,11,0,HIVE,0.05,45,73,149.3222,0,0,73,152,28,0.7938952,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,6,11,0,BigMECGreedy,0.05,36.1111111111111,20,68.9558,0,1,21,151,29,0.0003959,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,6,11,0,BudgetedLNS,0.05,55.5555555555556,2,16.2606,0,0,2,152,28,0.0693496,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,7,11,0,FullResched,0.05,47.7777777777778,54,86.0734,0,0,54,151,29,0.0090478,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,7,11,0,HIVE,0.05,48.8888888888889,66,115.6064,0,1,67,151,29,0.7827075,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,7,11,0,BigMECGreedy,0.05,29.4444444444444,15,49.5098,1,0,16,152,28,0.0004652,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,7,11,0,BudgetedLNS,0.05,55,0,0,0,0,0,152,28,0.0652137,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,8,11,0,FullResched,0.05,48.8888888888889,59,108.5056,0,0,59,151,29,0.0092333,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,8,11,0,HIVE,0.05,50.5555555555556,68,119.0572,0,0,68,151,29,0.8312821,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,8,11,0,BigMECGreedy,0.05,34.4444444444444,21,70.6812,0,1,22,151,29,0.0003517,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,8,11,0,BudgetedLNS,0.05,53.3333333333333,0,0,0,0,0,152,28,0.0733317,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,9,11,0,FullResched,0.05,48.3333333333333,46,80.2334,0,0,46,151,29,0.0103156,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,9,11,0,HIVE,0.05,49.4444444444444,65,117.8626,0,0,65,151,29,0.7941643,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,9,11,0,BigMECGreedy,0.05,35,19,42.6062,0,0,19,151,29,0.0003829,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,9,11,0,BudgetedLNS,0.05,52.2222222222222,1,0.73,0,0,1,152,28,0.0721357,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,10,11,0,FullResched,0.05,48.8888888888889,51,83.8834,0,0,51,151,29,0.0105978,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,10,11,0,HIVE,0.05,45.5555555555556,60,106.2494,0,0,60,151,29,0.7885731,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,10,11,0,BigMECGreedy,0.05,30,17,62.7842,0,0,17,151,29,0.000404,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,10,11,0,BudgetedLNS,0.05,49.4444444444444,0,0,0,0,0,152,28,0.0690527,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,11,11,1,FullResched,0.05,49.4444444444444,64,90.5176,0,11,75,140,40,0.0089957,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,11,11,1,HIVE,0.05,54.4444444444444,69,90.186,0,11,80,140,40,0.7785993,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,11,11,1,BigMECGreedy,0.05,38.8888888888889,46,67.4236,0,12,58,139,41,0.000436,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,11,11,1,BudgetedLNS,0.05,57.7777777777778,17,28.3364,0,13,30,139,41,0.0126618,1,9,1,8,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,12,11,1,FullResched,0.05,50.5555555555556,55,74.989,0,0,55,140,40,0.0096494,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,12,11,1,HIVE,0.05,50,60,81.6251999999999,1,0,61,141,39,0.7822841,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,12,11,1,BigMECGreedy,0.05,41.1111111111111,19,26.8102,1,0,20,140,40,0.0003733,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,12,11,1,BudgetedLNS,0.05,61.1111111111111,3,4.1808,0,0,3,139,41,0.0658553,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,13,11,1,FullResched,0.05,42.2222222222222,49,69.6136,1,0,50,141,39,0.0087007,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,13,11,1,HIVE,0.05,52.7777777777778,56,77.7098,0,0,56,141,39,0.8999002,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,13,11,1,BigMECGreedy,0.05,39.4444444444444,23,35.7026,0,0,23,140,40,0.0004263,0,NaN,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,13,11,1,BudgetedLNS,0.05,61.6666666666667,3,2.19,1,0,4,140,40,0.067522,1,9,0,0,0
paper2_revision_v3_transition_audit_20260906,SMOKE,coupled_hotspot,1,2026076101,180,14,11,1,FullResched,0.05,46.1111111111111,46,64.4374,0,0,46,141,39,0.0086753,0,NaN,0,0,0
