Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,105,1,1,BudgetedLNS,0.05,66.6666666666667,1,0.73,138,42,0.2293379,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,106,1,1,BudgetedLNS,0.05,66.1111111111111,2,3.4508,138,42,0.2548255,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,107,1,1,BudgetedLNS,0.05,65,0,0,138,42,0.2680944,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,108,1,1,BudgetedLNS,0.05,64.4444444444444,3,4.1808,138,42,0.2517657,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,109,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2588378,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,110,1,1,BudgetedLNS,0.05,65,0,0,138,42,0.4270855,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,111,1,1,BudgetedLNS,0.05,66.1111111111111,2,3.4508,138,42,0.2205478,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,112,1,1,BudgetedLNS,0.05,65.5555555555556,0,0,138,42,0.2300086,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,113,1,1,BudgetedLNS,0.05,65,0,0,138,42,0.2417865,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,114,1,1,BudgetedLNS,0.05,65.5555555555556,1,0.73,138,42,0.2698317,1,9,0,0,0
