Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,135,1,1,BigMECGreedy,0.05,32.2222222222222,17,37.1646,154,26,0.0027772,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,136,1,1,BigMECGreedy,0.05,30.5555555555556,17,40.1508,155,25,0.0013606,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,137,1,1,BigMECGreedy,0.05,32.2222222222222,24,64.043,154,26,0.0012756,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,138,1,1,BigMECGreedy,0.05,36.1111111111111,17,38.16,154,26,0.0013186,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,139,1,1,BigMECGreedy,0.05,32.2222222222222,15,33.7138,155,25,0.0029489,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,140,1,1,BigMECGreedy,0.05,37.2222222222222,25,51.9632,154,26,0.0018211,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,141,1,1,BigMECGreedy,0.05,35.5555555555556,23,34.7072,154,26,0.0017448,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,142,1,1,BigMECGreedy,0.05,33.3333333333333,28,42.3388,153,27,0.0015309,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,143,1,1,BigMECGreedy,0.05,33.3333333333333,21,32.2518,153,27,0.0011062,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,144,1,1,BigMECGreedy,0.05,31.1111111111111,19,42.6062,153,27,0.0017116,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,145,1,1,BigMECGreedy,0.05,34.4444444444444,23,50.5032,153,27,0.0013599,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,146,1,1,BigMECGreedy,0.05,31.6666666666667,23,36.698,153,27,0.0015754,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,147,1,1,BigMECGreedy,0.05,25.5555555555556,22,33.9772,153,27,0.0015501,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,148,1,1,BigMECGreedy,0.05,29.4444444444444,31,49.5058,153,27,0.0017586,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,149,1,1,BigMECGreedy,0.05,28.8888888888889,27,40.6134,153,27,0.0019933,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,150,1,1,BigMECGreedy,0.05,27.7777777777778,26,37.8926,153,27,0.0011661,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,151,1,1,BigMECGreedy,0.05,33.3333333333333,18,26.0802,153,27,0.002076,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,152,1,1,BigMECGreedy,0.05,33.3333333333333,19,29.7964,153,27,0.0011875,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,153,1,1,BigMECGreedy,0.05,27.7777777777778,18,39.8854,153,27,0.0014159,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,154,1,1,BigMECGreedy,0.05,34.4444444444444,11,27.8076,153,27,0.0012189,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,155,1,1,BigMECGreedy,0.05,28.8888888888889,18,40.8808,154,26,0.0012499,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,156,1,1,BigMECGreedy,0.05,32.7777777777778,30,85.2143999999999,154,26,0.001743,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,157,1,1,BigMECGreedy,0.05,33.3333333333333,23,59.3314,154,26,0.0020749,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,158,1,1,BigMECGreedy,0.05,32.2222222222222,23,49.5078,154,26,0.0012606,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,159,1,1,BigMECGreedy,0.05,35.5555555555556,25,40.1488,154,26,0.0013488,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,160,1,1,BigMECGreedy,0.05,34.4444444444444,21,47.0524,154,26,0.0011792,0,,0,0,0
