Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,60,51,1,BigMECGreedy,0.05,46.1111111111111,22,33.9772,141,39,0.0008096,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,61,51,1,BigMECGreedy,0.05,57.2222222222222,20,29.531,140,40,0.0004711,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,62,51,1,BigMECGreedy,0.05,41.6666666666667,19,29.7964,141,39,0.000425,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,63,51,1,BigMECGreedy,0.05,57.2222222222222,20,30.5264,139,41,0.0009366,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,64,51,1,BigMECGreedy,0.05,48.3333333333333,23,33.7118,140,40,0.0007987,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,65,51,1,BigMECGreedy,0.05,47.7777777777778,21,29.2656,138,42,0.0009867,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,66,51,1,BigMECGreedy,0.05,42.7777777777778,23,35.7026,138,42,0.0005185,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,67,51,1,BigMECGreedy,0.05,55.5555555555556,27,38.6226,138,42,0.0010623,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,68,51,1,BigMECGreedy,0.05,40.5555555555556,18,24.0894,138,42,0.0006566,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,69,51,1,BigMECGreedy,0.05,47.2222222222222,22,29.9956,138,42,0.0008809,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,70,51,1,BigMECGreedy,0.05,48.8888888888889,18,24.0894,137,43,0.0007629,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,71,51,1,BigMECGreedy,0.05,47.7777777777778,15,19.9086,138,42,0.0010832,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,72,51,1,BigMECGreedy,0.05,47.2222222222222,14,19.1786,138,42,0.0006683,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,73,51,1,BigMECGreedy,0.05,48.3333333333333,15,21.8994,140,40,0.0003525,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,74,51,1,BigMECGreedy,0.05,45.0,16,23.6248,140,40,0.0009341,0,,0,0,0
