Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,98,51,1,BudgetedLNS,0.05,65.5555555555556,2,3.4508,140,40,0.4533504,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,99,51,1,BudgetedLNS,0.05,66.1111111111111,4,6.9016,140,40,0.3631547,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,100,51,1,BudgetedLNS,0.05,65.5555555555556,0,0.0,140,40,0.2084311,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,101,51,1,BudgetedLNS,0.05,64.4444444444444,0,0.0,140,40,0.4616346,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,102,51,1,BudgetedLNS,0.05,61.1111111111111,6,10.3524,140,40,0.2095487,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,103,51,1,BudgetedLNS,0.05,61.1111111111111,4,5.9062,140,40,0.3293349,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,104,51,1,BudgetedLNS,0.05,66.1111111111111,8,11.8124,138,42,0.1701121,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,105,51,1,BudgetedLNS,0.05,66.1111111111111,1,0.73,138,42,0.4105839,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,106,51,1,BudgetedLNS,0.05,63.8888888888889,4,6.9016,138,42,0.3121058,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,107,51,1,BudgetedLNS,0.05,65.0,6,10.3524,138,42,0.3164986,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,108,51,1,BudgetedLNS,0.05,65.5555555555556,8,12.8078,138,42,0.2821013,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,109,51,1,BudgetedLNS,0.05,65.5555555555556,0,0.0,138,42,0.2194551,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,110,51,1,BudgetedLNS,0.05,66.1111111111111,6,10.3524,138,42,0.2567337,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,111,51,1,BudgetedLNS,0.05,66.6666666666667,7,12.0778,138,42,0.3530762,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,112,51,1,BudgetedLNS,0.05,67.2222222222222,7,12.0778,138,42,0.2480993,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,113,51,1,BudgetedLNS,0.05,67.2222222222222,0,0.0,138,42,0.2750467,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,114,51,1,BudgetedLNS,0.05,67.2222222222222,0,0.0,138,42,0.2922647,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,115,51,1,BudgetedLNS,0.05,55.5555555555556,0,0.0,140,40,0.5192338,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,116,51,1,BudgetedLNS,0.05,67.7777777777778,7,10.087,140,40,0.2647398,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,117,51,1,BudgetedLNS,0.05,57.2222222222222,1,0.73,141,39,0.2895126,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,118,51,1,BudgetedLNS,0.05,58.3333333333333,0,0.0,141,39,0.2734262,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,119,51,1,BudgetedLNS,0.05,58.3333333333333,2,3.4508,141,39,0.2912711,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,120,51,1,BudgetedLNS,0.05,56.1111111111111,0,0.0,141,39,0.347575,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,121,51,1,BudgetedLNS,0.05,55.0,0,0.0,141,39,0.3777093,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,122,51,1,BudgetedLNS,0.05,54.4444444444444,0,0.0,141,39,0.2757735,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,123,51,1,BudgetedLNS,0.05,52.7777777777778,0,0.0,141,39,0.2324979,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,124,51,1,BudgetedLNS,0.05,65.0,9,14.5332,138,42,0.069632,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,125,51,1,BudgetedLNS,0.05,67.7777777777778,6,8.3616,138,42,0.2695976,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,126,51,1,BudgetedLNS,0.05,65.0,3,5.1762,138,42,0.39941,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,127,51,1,BudgetedLNS,0.05,66.6666666666667,5,7.6316,138,42,0.3305117,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,128,51,1,BudgetedLNS,0.05,65.0,4,6.9016,138,42,0.1959189,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,129,51,1,BudgetedLNS,0.05,65.5555555555556,6,10.3524,138,42,0.3136392,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,130,51,1,BudgetedLNS,0.05,67.2222222222222,2,3.4508,138,42,0.2384448,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,131,51,1,BudgetedLNS,0.05,66.6666666666667,0,0.0,138,42,0.2059788,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,132,51,1,BudgetedLNS,0.05,66.6666666666667,2,3.4508,138,42,0.259109,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,133,51,1,BudgetedLNS,0.05,67.2222222222222,0,0.0,138,42,0.1908759,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,134,51,1,BudgetedLNS,0.05,67.7777777777778,1,0.73,138,42,0.4190942,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,135,51,1,BudgetedLNS,0.05,56.6666666666667,2,3.4508,140,40,0.1971194,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,136,51,1,BudgetedLNS,0.05,63.8888888888889,8,12.8078,140,40,0.2747294,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,137,51,1,BudgetedLNS,0.05,57.2222222222222,1,0.73,141,39,0.3751852,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,138,51,1,BudgetedLNS,0.05,59.4444444444444,0,0.0,141,39,0.2156262,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,139,51,1,BudgetedLNS,0.05,60.0,2,3.4508,141,39,0.244836,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,140,51,1,BudgetedLNS,0.05,58.8888888888889,2,3.4508,141,39,0.2577058,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,141,51,1,BudgetedLNS,0.05,56.1111111111111,0,0.0,141,39,0.305111,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,142,51,1,BudgetedLNS,0.05,55.0,4,6.9016,141,39,0.2908128,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,143,51,1,BudgetedLNS,0.05,51.6666666666667,2,3.4508,141,39,0.3338017,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,144,51,1,BudgetedLNS,0.05,65.5555555555556,1,1.7254,138,42,0.1940785,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,145,51,1,BudgetedLNS,0.05,65.0,1,0.73,138,42,0.2324337,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,146,51,1,BudgetedLNS,0.05,65.5555555555556,8,13.8032,138,42,0.1847836,1,9,0,0,0
